Gene,Mean_Control,Mean_Disease,Std_Control,Std_Disease,Log2FC,T_Statistic,P_Value,Adj_P_Value,Regulation
COL4A4,20.39277777777778,12.519230769230766,19.417108041675345,14.468398664642482,-0.7038678935233404,-1.8382543980748942,0.07089501483755238,0.3346650805202656,Not Significant
DFFB,29.002499999999998,36.48923076923077,17.528734235906583,13.766213672117573,0.3312832666518996,1.886860346485971,0.06394043314137232,0.31693955843119287,Not Significant
MIR631 /// NEIL1,39.13125,35.00743589743589,17.63190008318667,15.184872357564274,-0.1606554570845036,-0.9841562062015711,0.3289262415036941,0.6829679142606276,Not Significant
HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4,183.48391666666666,145.92528205128207,184.96650123360567,176.747115924054,-0.33042172831422145,-0.8047659714230864,0.42408033511116944,0.7538720613687813,Not Significant
DCAF13,113.09208333333333,81.09839743589744,96.54622096398977,82.30619704015542,-0.47974759770374975,-1.402209563702136,0.16592125583780695,0.5132583594982745,Not Significant
KIAA1751,26.51069444444445,31.10940170940171,22.08269808173909,21.11675769337191,0.23076814336548002,0.8249858959433761,0.4125941743172861,0.7462808171705195,Not Significant
DKK3,325.80312499999997,289.7993333333334,269.3774228442337,298.4540383048807,-0.16894561560581609,-0.48213754046269014,0.6314337448693512,0.8614806240570646,Not Significant
CYP2B7P,24.67916666666667,19.725384615384616,19.7001968466587,11.767640027714238,-0.32322556907434397,-1.2519959904653777,0.21535072377857836,0.5728134288265079,Not Significant
PTGDR,21.294583333333335,19.64794871794872,23.529878524839855,15.988650188893306,-0.11610212333475893,-0.3308554880293131,0.7418874668530993,0.9122995071790568,Not Significant
ABCC10,107.60354166666667,156.83756410256413,27.38363707221041,49.3710531649952,0.5435413677500347,4.471513811810621,3.4430556030028804e-05,0.004308601525424437,Upregulated
GPR153,244.44375000000002,307.9273076923077,113.15534256297171,122.76816974456021,0.3330860791360265,2.0522307816662013,0.04444532866482453,0.2602593660767346,Not Significant
TNP2,7.287291666666667,6.403589743589744,5.202894257080604,4.316201569106243,-0.1864745354697758,-0.7293313221020766,0.46859028422475457,0.7804063698456633,Not Significant
SPAG9,311.24005555555556,237.09241025641023,117.65285360462273,119.62054727492922,-0.3925768123133281,-2.404070772877947,0.019266344364195793,0.16253723101255063,Not Significant
E2F3,187.11479166666666,152.4451282051282,92.64727517144712,91.08288583892305,-0.2956318106455662,-1.4576800920288617,0.1500580393338263,0.4891544625172847,Not Significant
P2RY2,30.829583333333336,14.089487179487183,32.55051492001272,20.913725529411735,-1.1296406925860374,-2.489155305892603,0.015548260231164146,0.14392048121128434,Not Significant
ERVH-4,45.81166666666667,51.45230769230769,29.816107941071436,29.040849402317715,0.16751728242520023,0.7411423599599462,0.461450839613748,0.7762039839882136,Not Significant
APOL2,56.583124999999995,74.55974358974359,29.015261269699312,27.552286368703594,0.3980188944963277,2.4647387679339654,0.016542852918803645,0.14905110479842082,Not Significant
CLCNKB,12.706666666666669,11.593846153846153,7.806910353998073,7.408321918506452,-0.13221547477423096,-0.5672951703622444,0.5725955571626421,0.8342635785956347,Not Significant
RBL2,451.133125,378.9697435897436,219.8225416785712,235.1167996497998,-0.25146994238524856,-1.2121570023468247,0.23012646090056332,0.5850754658900569,Not Significant
ARSE,31.187083333333334,37.32256410256411,28.213855596939027,29.962556520636912,0.2590918641593619,0.8067137982577256,0.4229655761068036,0.7535855704029533,Not Significant
SPAG6,17.746458333333333,19.169487179487174,15.291315130915688,15.025323308320795,0.11127457394059131,0.3626206484406279,0.7181416990860897,0.9019075878073229,Not Significant
MAGT1,439.6240277777777,468.329658119658,317.99847094242295,411.44071216350363,0.09125396261872916,0.2919996167234814,0.771277714835347,0.9281291350725417,Not Significant
GPRC5A,425.37416666666667,159.19051282051282,533.1416721671716,118.25242980958339,-1.4179723897569843,-3.0139639625512684,0.0037527862145304014,0.06461007094188327,Not Significant
UBAP2,274.5533333333333,250.61692307692303,101.14302780314816,102.06395138275975,-0.1316020882710351,-0.9070477498106184,0.3679508407634451,0.7143891623612925,Not Significant
PPP1R7,234.06472222222223,221.2488888888889,95.37849975935144,90.25487627180155,-0.08123694362282281,-0.5356592085391251,0.5941418507646666,0.8432955158294817,Not Significant
MED14,86.38058333333333,80.1437435897436,38.45173139304898,37.069457100448574,-0.10811585848337057,-0.6394160464611877,0.5249463915421689,0.8099025233573258,Not Significant
TRIM9,36.16395833333333,33.17282051282052,32.69546195672123,22.856089790678723,-0.12454731765952942,-0.4271607754281185,0.6707662572404433,0.8809192572940701,Not Significant
CEP131,18.817083333333333,17.984358974358972,15.913902174750739,12.845503164608104,-0.06529673874023988,-0.22794480719896368,0.8204514960571665,0.9468126443298565,Not Significant
SLC5A1,33.165416666666665,39.57730769230769,25.196478313130545,26.57973245593623,0.25498677597010094,0.9481260264032498,0.34680642214383073,0.696987158066613,Not Significant
CABP2,5.06375,3.742307692307693,5.91894512671333,3.495541115808494,-0.4361774185132484,-1.1162532341565798,0.2686916095531216,0.6272874595112176,Not Significant
GATA1,23.263333333333332,22.09871794871795,13.51961527194651,15.063549317804636,-0.07409188847299679,-0.30957104737163255,0.7579422160971188,0.9209800891279115,Not Significant
MRPS11,60.11583333333332,66.56692307692308,31.275237797263223,27.073360878006437,0.14705813979380117,0.8654979266123851,0.3901567925736546,0.731614831151016,Not Significant
LOC101927705 /// P4HA2,304.36229166666664,425.41346153846155,169.19009488930007,169.02339102821276,0.48307470684404025,2.7594867134323398,0.00763278048482957,0.0967701953587914,Not Significant
DYNLL1,1655.7395833333333,2112.576666666666,1090.6984391284377,907.9303118293807,0.3515277282773376,1.7952547828557164,0.07756704808087274,0.34978934094527697,Not Significant
KIAA0922,81.97958333333334,86.14820512820513,55.3644409093973,36.45935082366567,0.07155522970087279,0.36075241036551925,0.7195308552175492,0.9026863324688494,Not Significant
CELP,6.364166666666667,7.058974358974358,7.237498917423763,5.342981522704044,0.14946465339416473,0.4371391811449612,0.663554101975857,0.8781359000721699,Not Significant
SIGIRR,87.97270833333334,109.7424358974359,50.507279651361124,49.24704730491323,0.3189903181874821,1.6874751963263779,0.09661952879822279,0.39154810545966445,Not Significant
UNC5B,116.63069444444444,166.04999999999998,70.22641496901406,84.37449217520992,0.5096665196397017,2.4009848785401378,0.01941504497874141,0.16325132453454805,Not Significant
RP1-68D18.4,31.1575,22.490512820512816,27.47434237848897,14.659586758862638,-0.4702450796509215,-1.633034585152075,0.10761346196712089,0.4139666255110926,Not Significant
ATG101,147.17708333333334,136.83358974358973,80.26425283043216,47.070297399750345,-0.1051298838461771,-0.645969878526232,0.5207216669938227,0.8077105693702381,Not Significant
C19orf53,451.72583333333324,478.5325641025642,169.41693570485563,229.50391965140298,0.08316950333018765,0.4946499841464517,0.6226241085622293,0.8577358965255476,Not Significant
BACE1,141.33552083333333,145.58192307692306,45.02307735543957,47.3290289748739,0.04270683597804168,0.35219887602415606,0.7259030279070097,0.905039160740573,Not Significant
LYN,307.26430555555555,398.04435897435906,158.16048637603677,188.14634806642735,0.3734479652420135,1.9720391110974296,0.05314395233435085,0.2862163119048973,Not Significant
MPL,8.31611111111111,8.382222222222222,4.873359866961874,5.257633399816082,0.011422367263527161,0.04980812327058992,0.960438026907776,0.9900180380165723,Not Significant
CNGB1,11.971944444444444,8.527777777777777,8.803064679165526,3.881179007380288,-0.4893670753739023,-2.136692138417915,0.03664235842257243,0.2338268577538172,Not Significant
ECM2,806.6172916666666,804.5079487179488,506.7671213983692,458.4584776393231,-0.0037776536503308475,-0.017036127072466396,0.9864633947257224,0.9974277178476506,Not Significant
LOC155060,95.02333333333333,97.41076923076923,40.715547470187616,39.43694363254996,0.03579908983687539,0.2304978926865374,0.81847619180855,0.9465344034600345,Not Significant
DDX54,88.89777777777778,67.2491452991453,35.62705047126135,23.37688280209019,-0.40262619961425267,-2.9157666315242876,0.004957564258222737,0.07613804653395488,Not Significant
POU4F3,9.357916666666666,7.343846153846155,8.479189860382052,7.154949194488281,-0.34960926934207837,-1.0106905718439485,0.31615687292024913,0.6720446897636312,Not Significant
EGLN1,256.9134375,183.32750000000001,261.8463003229812,197.4497929179853,-0.4868568831221244,-1.2667097629051278,0.21007447779313246,0.5690088612247777,Not Significant
UBE2E3,993.9016666666666,945.0115384615384,606.7867583868514,581.8120349777403,-0.07277110374133341,-0.31867082192600255,0.751064733280787,0.9175363571344913,Not Significant
RPS15,4035.9825000000005,4026.109743589744,1824.667622097956,1489.346904464976,-0.0035334203254186306,-0.023433567303411396,0.9813809184219534,0.9958975155783677,Not Significant
SYF2,410.93375,321.8548717948718,112.92258669250401,72.66301222339924,-0.3524945457507203,-3.8157363785614633,0.00031950438550180926,0.015602172119738963,Not Significant
ZNF253,58.312083333333334,55.51551282051283,15.24875318614227,21.8374031734928,-0.07090265777807729,-0.5495524471875443,0.5846328078898251,0.8390556694438674,Not Significant
TRAPPC11,91.94083333333333,86.33051282051282,46.417960117799055,26.209468932399197,-0.09083416437088525,-0.61402644118151,0.5414811532580934,0.8182928486831502,Not Significant
NOL4,12.137291666666668,10.706923076923077,14.418662497457234,10.330489595532287,-0.18088671198593828,-0.4580667588151997,0.6485321277160095,0.8709780528760858,Not Significant
MAST2,94.53833333333334,93.0454487179487,38.66584936198942,86.19402381109319,-0.022963602893210117,-0.07986054327250114,0.9366095956668791,0.9844671555014677,Not Significant
GAL,38.56041666666667,29.7575641025641,20.050314912232928,15.665666652696727,-0.3738531383476882,-1.9445813564579901,0.05644001823531908,0.296112906230721,Not Significant
KLK2,14.815659722222222,13.65940170940171,8.120191773050012,6.42020179148968,-0.11722033278460958,-0.626915050287882,0.5330543506424623,0.8148659143686098,Not Significant
LRP2BP,24.050416666666667,16.93,16.19116707106651,11.329975611995863,-0.5064546875111845,-2.0524596779301216,0.04442237533204687,0.2602492078865319,Not Significant
EHF,10.944166666666666,6.697222222222222,6.071102534988036,4.1527344498903425,-0.7084437779785888,-3.297776606323002,0.0016286792990426388,0.03831803821018524,Downregulated
PHGDH,86.84291666666667,52.51923076923076,78.83630765178356,23.576142421905576,-0.7255515377481285,-2.5510048037405073,0.01326573374838618,0.1326860310679051,Not Significant
MAG,8.776458333333332,9.980897435897436,3.8524059334978284,6.451307279984633,0.18551083757153813,0.8268778640043151,0.4115291699818116,0.7459550609890423,Not Significant
ZXDB,36.47375,39.01705128205128,19.04857459291217,27.4648469990552,0.09724363590684088,0.39799101344998755,0.6920262994773999,0.8915008519146944,Not Significant
CPN1,45.04375000000001,45.36564102564103,31.533081154007412,29.09464716502367,0.010272876974947494,0.04130621776457668,0.9671866804483136,0.9905095705094683,Not Significant
BCAP31,565.3533333333334,600.3535897435896,358.1406012662657,361.7479071520385,0.08665950324104174,0.3743378266186301,0.7094511444799927,0.898766909244548,Not Significant
MOS,32.70458333333334,33.388717948717954,24.46739569289616,22.674152241970106,0.0298669602294028,0.11285382130584402,0.9105170263480578,0.9771807838556341,Not Significant
MILR1,32.03916666666667,48.1202564102564,29.913634511876772,43.729714604673646,0.5867926583185439,1.5853620045278798,0.11805504670964695,0.43397171093532977,Not Significant
ZNF235,21.003125,15.576538461538462,8.703725565688872,7.194441673396403,-0.43120540761095794,-2.6823582295990156,0.009393806585741809,0.10997862340050171,Not Significant
GAB1,53.50154761904762,45.13289377289378,41.7815635947031,34.083292092130804,-0.2453963421236924,-0.8677375178014758,0.388938969248843,0.7305138929219388,Not Significant
RPL18,1914.9320833333334,1652.9155128205123,797.7143554146444,607.5022455186946,-0.2122801211878504,-1.4734022911395213,0.14578441562397026,0.48137707724357637,Not Significant
SNX10,317.84291666666667,350.58769230769235,355.8031081135985,186.4156727861793,0.14146098854926226,0.47917008138573786,0.633531001871805,0.8628611801166426,Not Significant
GNG7,49.81916666666666,64.60136752136752,29.499736595073927,24.291736420325943,0.37485718926181116,2.1601820549829935,0.03469680987471243,0.22818850873807225,Not Significant
GCLM,92.18916666666667,89.24555555555555,48.664689668499896,64.84614987796962,-0.046816386013839924,-0.1914440022975136,0.8488135679353599,0.9558966228352961,Not Significant
PKP1,18.226249999999997,22.041025641025644,9.939347066517783,13.920679769183952,0.2741598982352262,1.1699103210822974,0.24658782985244607,0.6017197896566766,Not Significant
FAIM3,23.594791666666666,57.25974358974358,11.663278444980422,72.87661564471323,1.2790168289316421,2.2386696758760483,0.02883668598960808,0.20522791529728973,Not Significant
AHR,713.9987500000001,712.5817948717948,672.3032247904117,463.59643441179014,-0.0028659187177329805,-0.0099007151976279,0.9921328106664831,0.9986352078764816,Not Significant
LMO3,72.708125,54.60378205128205,68.87021593204986,38.56871649488858,-0.413109132143711,-1.3392489334950382,0.1854586208316299,0.5388544563688255,Not Significant
TNNI2,518.5645833333333,373.8105128205128,1653.7235493799235,1337.3362798330213,-0.4722154566172363,-0.3809396596016439,0.7045715292397821,0.8973431585322743,Not Significant
PCDHGA9,7.222916666666666,6.78923076923077,3.227892675289624,3.8152018533999263,-0.08932064435598788,-0.46369908955194356,0.6445137725499457,0.868941693248965,Not Significant
LRIT1,3.095,4.454102564102564,2.5849295676217596,3.6906537132747963,0.525053173961593,1.579187181618871,0.11946519064925679,0.4363708247634339,Not Significant
KRT18P38 /// KRT18P38,6.090416666666666,6.434102564102564,3.285392543771089,7.404849661912088,0.07918535122701056,0.21426068990214045,0.8310583969839431,0.9503154730029474,Not Significant
TCEAL2,98.47791666666667,68.93307692307692,69.13276099865463,91.7164989219166,-0.5145975490987943,-1.3570423163704528,0.1797681383227511,0.5319684703702943,Not Significant
PLN,731.1258333333332,415.9591452991453,1708.7512359771333,1216.1696320590008,-0.8136763966250714,-0.8542489192946815,0.39630952615889065,0.7361720729609847,Not Significant
AVPI1,348.6700000000001,282.5307692307693,137.16713445251034,86.4482689359613,-0.30345327566680597,-2.3518790964609844,0.021923531974732097,0.17573934438819946,Not Significant
LZTFL1,116.4384375,118.7328846153846,38.54798940093529,46.86157176271259,0.028151939009734898,0.2014005721795448,0.8410554624629407,0.9538393427118358,Not Significant
MAPK1IP1L,585.1865625,483.7801709401708,157.34139437086216,158.44402665590727,-0.2745444871154729,-2.473407550676026,0.016183361021777625,0.14748356318902536,Not Significant
LOC101929889 /// SPN,221.91246527777778,198.01972222222224,271.0320713058834,293.94942919318953,-0.1643457985902642,-0.32254490144288483,0.7481428606566577,0.9161140492683454,Not Significant
LILRA1,17.10875,18.838076923076926,10.905007351033147,9.319631205670994,0.1389095975558301,0.6701123183915179,0.5053152007144285,0.7994071096401147,Not Significant
SH3GLB1,532.8805555555556,511.78837606837607,157.33962827822836,112.76752338476884,-0.058264698820211694,-0.6188997128279947,0.538286922990219,0.8169732482472134,Not Significant
CBX8,12.004166666666668,12.946410256410255,6.674009235486742,7.536017895546514,0.109008126102038,0.5028145328429102,0.6169052963753733,0.8543370304860303,Not Significant
ELP6,46.56135416666667,48.883653846153834,18.29208263006701,16.804217641458287,0.070217635115508,0.5150289183151824,0.6083941614645305,0.8512971100330342,Not Significant
FAM193A,169.19333333333336,162.92102564102564,61.90661063715014,34.41427418007578,-0.0544995935672636,-0.517473284624343,0.6066973530725184,0.8499548799393682,Not Significant
LAPTM4A,4639.8204166666665,4290.969999999999,2029.6586959591082,1797.0950632442466,-0.11276512730215925,-0.7121482010091907,0.4790880162223321,0.7870360727082084,Not Significant
MEA1,305.56541666666664,349.75076923076927,158.33358467047174,176.54359362319755,0.19484536290659962,1.002385990752474,0.32011702644526896,0.6762084420768693,Not Significant
RHOA,2217.7455555555557,2486.081025641026,963.7387570174066,1005.5280165551245,0.1647793938782387,1.044768154025916,0.3002527669688602,0.6582320111954648,Not Significant
EXTL2,278.73583333333335,290.53282051282054,129.05645114400156,104.6692250037612,0.05980245672032378,0.39721313866238617,0.6925967579863376,0.8917638012562105,Not Significant
CRY1,379.0266666666667,342.38282051282044,210.83230394891055,383.2724502982504,-0.14668863181486005,-0.42925423627081455,0.6692505458458785,0.8804667762567626,Not Significant
TECPR2,88.60125000000001,85.46166666666669,31.462796879807108,36.07586093974556,-0.0520490018904982,-0.35169392737825605,0.7262798158661077,0.905039160740573,Not Significant
ZDHHC24,56.59138888888888,76.17179487179486,39.48703966327129,42.347593874122005,0.428667792871528,1.827764456008437,0.07247656001953175,0.3388172634603845,Not Significant
AKAP9,170.72333333333336,122.79222222222224,115.25178097694406,73.84216476560634,-0.4754377693613239,-2.0151821770851726,0.04829819216747905,0.2737472428665644,Not Significant
TXNRD2,46.99041666666667,43.160000000000004,20.203571300567173,18.80859420024457,-0.12266897071856486,-0.7631568853925645,0.44831127444805613,0.7698763499574941,Not Significant
GRB2,304.6722222222222,416.05495726495724,199.89555109482558,253.59157256837773,0.44951486915717886,1.828529213223911,0.07236026738622567,0.3387356920642151,Not Significant
SSBP3,111.95625,117.90555555555555,55.68992903961359,44.37801198300069,0.074695978176376,0.46845863416429867,0.6411263730967895,0.8670024947371534,Not Significant
CDKN2B,17.818541666666665,12.382435897435897,19.815053537496198,13.957977575179141,-0.5250485710134951,-1.2765826569039376,0.20658827447090444,0.564686649259233,Not Significant
CEP290,91.37791666666665,60.58846153846154,65.25838160255017,44.83661190709767,-0.5927944546055917,-2.219905059699585,0.030152102814677142,0.21170733705688355,Not Significant
MRPS18B,318.49604166666666,305.5471794871795,196.12435783683583,214.3347154777793,-0.05988008698520282,-0.24035572087354992,0.8108604449007261,0.9443152876202768,Not Significant
PANK3,237.765625,219.19243589743593,94.17822087741872,126.2470939054367,-0.11734162491467781,-0.6213965230426591,0.5366541273327382,0.8159242427500288,Not Significant
TMEM109,294.6533333333333,344.0458974358975,85.28396595653464,120.5673476072267,0.22358175044685863,1.7527757357055462,0.08466500324149002,0.36639369798550675,Not Significant
PSMB1,1346.0815277777776,1211.2514529914529,507.4316741011929,499.28141643227303,-0.15226727636662138,-1.0345005689798343,0.30498611698050637,0.6608766026922468,Not Significant
RP3-497J21.1,9.007083333333334,9.949743589743592,4.406335832754295,7.175971413125704,0.14358416425302992,0.578866796840143,0.5648104881046815,0.8300533171190099,Not Significant
LPXN,184.0041666666667,341.7039743589743,65.2686790965965,210.5240859209885,0.8930049737337497,3.5562395806017193,0.0007342381304652571,0.025122097046172027,Upregulated
GLTSCR1,73.18875000000001,67.82974358974359,24.36729995434901,18.410777519700034,-0.10970230930050309,-0.9903558632587672,0.3259124658621219,0.6805277254227973,Not Significant
AK022030 /// TROVE2,264.2525,236.59820512820514,131.30276470647988,128.30332372262458,-0.1594773531753756,-0.8234810397237481,0.4134424642822613,0.7470878907568798,Not Significant
FUBP3,187.41166666666666,167.23820512820512,82.4456223646923,62.84680271236828,-0.1643053722534242,-1.0971085303416315,0.27690607169326625,0.6350924532098869,Not Significant
PLEKHA6,18.07041666666667,15.519358974358974,15.534377299387,13.385167860629165,-0.21954768098288685,-0.6908288518342944,0.4922936421834894,0.7939859110174062,Not Significant
VPS13C,303.8303125,312.24576923076927,120.71261376471378,124.30469268457195,0.03941608460008414,0.2637984318548735,0.792824387885343,0.9365141710364561,Not Significant
DLL3,14.0709375,15.975320512820511,7.932709074941741,10.805004630218438,0.18311420090152453,0.7474102134861623,0.45768752496849774,0.7738830101275175,Not Significant
PGLS,159.76052083333332,198.6400641025641,89.29467311507337,98.28831681770538,0.3142439234908258,1.5775293708575024,0.11984607875610667,0.4371679022646271,Not Significant
CLCA1,33.155,40.80102564102564,22.642404235531558,27.64072974842815,0.2993708094507928,1.1392279523063953,0.25906209284337145,0.6163850537410862,Not Significant
EZR,202.309,212.73528205128204,155.45973827776538,90.53796450165292,0.07249847232990148,0.3370274140240533,0.7372531017422962,0.9101888661132784,Not Significant
C1orf105,48.95875,41.31179487179488,39.84098308466012,31.627568826129394,-0.24500752735608902,-0.8433078007197106,0.4023511019049314,0.7401184259855276,Not Significant
GINS3,32.28458333333333,35.619615384615386,15.953586138809221,18.161777510700272,0.14182234695117701,0.7403942333270301,0.4619012066395983,0.7765709715610756,Not Significant
HIST1H3F,12.192083333333334,10.536410256410257,9.875356671232588,8.202308881355005,-0.21054265020577514,-0.7194581126636526,0.4746061423815243,0.7844947282660499,Not Significant
NAG18,9.512916666666667,7.812564102564104,7.352815183532659,6.08218395590057,-0.2840586149037361,-0.9945211132679653,0.3238980193489568,0.6784423667949752,Not Significant
RAD51D,41.168958333333336,45.09153846153846,30.4355731504795,30.299858718487844,0.13129673948670947,0.4981556077478778,0.6201657273377794,0.8562754270625009,Not Significant
TFPI,535.6773333333333,337.23430769230765,264.4845066751329,246.7569326449085,-0.6676113535760207,-3.0163174201306937,0.0037275776500632876,0.06454159657974588,Not Significant
LOC100293211,11.152916666666668,33.06333333333334,20.587174981815355,51.14610492620926,1.5677254157779594,1.9964796081320109,0.05035007772639864,0.27886378326844596,Not Significant
TOMM34,167.02125,169.92641025641026,106.1334159283985,82.65305529702168,0.024878280944490017,0.121437877910772,0.9037433720511969,0.9753327216539108,Not Significant
ZEB2,300.2994166666667,330.9511282051282,152.38763758084517,130.3475222333661,0.14021607152778928,0.8495587587785087,0.3988924835667623,0.7380586657585577,Not Significant
CRIM1 /// LOC101929500,687.913125,481.8139743589744,610.4504620054241,433.80183659644257,-0.513749247039262,-1.5647888067867874,0.12280589071950458,0.4416502429680959,Not Significant
IGKC /// IGKV2-28 /// IGKV2-28 /// IGKV2D-28 /// IGKV2D-28,81.56458333333335,668.0725641025641,181.75846851819512,1165.7459613702922,3.0339745327296415,2.439152678089884,0.017646177885357228,0.15506378031248563,Not Significant
KLHDC8A,21.655,20.849999999999998,18.16635040277826,15.049542439276316,-0.05465021664809401,-0.19041970018549786,0.8496125643491309,0.9563979516223975,Not Significant
CCT8L2,14.307083333333333,13.32410256410256,18.233561382472864,9.629173795773122,-0.10268378849805573,-0.27999495374663225,0.780428687973143,0.9314827299827079,Not Significant
GNPDA1,213.06791666666666,285.47153846153844,100.34803370960518,117.50441596491197,0.42203182721580457,2.5064056238654695,0.014878426976037166,0.14084838795941135,Not Significant
MBP,81.95635416666667,93.1405876068376,22.009654932994174,33.58010054620093,0.1845520627307912,1.449026352559276,0.1524517407505844,0.4932691587848092,Not Significant
SPAG8,16.764583333333334,15.212820512820512,10.078048024927924,7.769945200212482,-0.14012019055036518,-0.6865291313550322,0.4949810184607463,0.7944433143496935,Not Significant
TMEM104,44.53666666666666,62.111794871794885,31.73210000952494,27.953314168617766,0.47986450863316943,2.3014428902678126,0.02479690109426985,0.1886993909285231,Not Significant
CLDN17,35.23,31.644358974358976,43.368200231325574,41.56879838196406,-0.15485149172210072,-0.32707201738475794,0.7447331546813073,0.9140364961883825,Not Significant
RFX7,112.5175,103.79192307692308,90.87536865543308,103.72088010881203,-0.11645414549094016,-0.33947300433817307,0.7354194548445236,0.9091834917877549,Not Significant
ITGAE,488.8633333333334,499.1915384615384,233.50222396607157,215.65068121408095,0.030162217349764722,0.1788814269082695,0.858623618914855,0.9588744182477494,Not Significant
C9orf53,8.539166666666667,8.42153846153846,9.908324087951708,6.553014789698563,-0.020009113780130917,-0.05677790569461089,0.9549076879477298,0.9893983811440339,Not Significant
GRIA2,8.091527777777777,10.193589743589744,7.999569250430398,14.088596761368871,0.3331414011402613,0.666514354187793,0.5075955370591207,0.801419822821731,Not Significant
TRIM8,418.90091666666666,534.7916923076921,129.64889028848737,199.7515839391984,0.35236726660710765,2.5291901693492607,0.01403365171374271,0.13664611160751639,Not Significant
HARS /// LOC101928623,263.23333333333335,253.71333333333337,84.14864920079728,94.48057289403977,-0.05314264500788899,-0.40446983234075357,0.6872820060882472,0.8894586146014231,Not Significant
ATP1A3 /// LOC101927137,16.740000000000002,16.293846153846157,10.21089060545268,10.67013974539391,-0.038969976733260366,-0.1637911022372253,0.870437082029253,0.9625230865345569,Not Significant
UNC93A,8.887500000000001,6.07,6.341834188116654,4.054513079987468,-0.5500058009675994,-2.1546168658384137,0.03514938809014657,0.23004551091444594,Not Significant
PFKL,170.649375,192.6746153846154,83.42658750574219,79.95062422310389,0.1751304140486017,1.0445075752614499,0.30037226966334013,0.6582320111954648,Not Significant
SERPINA3,685.51375,292.51153846153846,968.2529838426053,228.40653750827323,-1.2286892416345274,-2.4382363750011478,0.017686889015920804,0.15518194306885508,Not Significant
RRNAD1,71.88291666666667,67.63256410256409,35.85345783811201,43.22368300133308,-0.0879296358435178,-0.4034998165354015,0.6879915298251119,0.8896313601452472,Not Significant
BIN2,53.482916666666675,93.88897435897437,69.87472911850219,109.61708692666849,0.8118659951361783,1.6127258335935875,0.11196626873057244,0.42292457291606667,Not Significant
NONO,792.6797222222222,776.880512820513,253.85092110491385,209.98145204156606,-0.029045310131560954,-0.2676623318381616,0.7898622165425492,0.9346806633895939,Not Significant
SLC13A4,49.95541666666667,37.26692307692307,29.410639302243442,20.29865424030892,-0.42273557668960743,-2.025865093108577,0.04715876498009322,0.2700638596211694,Not Significant
SMIM7,226.06375000000003,236.69102564102565,105.64361712813253,136.9478256386935,0.0662750492951574,0.32494455402113975,0.7463348710732296,0.9147289183417701,Not Significant
SLC1A4,166.0773333333333,180.97161538461538,62.95915517820759,53.64222173791609,0.12390753566882375,1.001337875504464,0.32061918682119905,0.6764234014811903,Not Significant
APOF,7.010416666666667,6.076666666666667,5.169338095015619,4.846822254313881,-0.20618842072381618,-0.7240433627543256,0.47180690572232825,0.7828131188571231,Not Significant
CAAP1,137.328125,143.63243589743593,37.771500235325234,38.955135308923936,0.06475400069880094,0.6309523749541979,0.5304287223753359,0.8133360770254895,Not Significant
BAG5,241.4247222222222,242.89692307692306,55.009460775385826,106.93173319444332,0.008770760769200388,0.06242214851902477,0.9504307467828297,0.9887088110689165,Not Significant
WDR43,158.82125,122.37410256410254,71.05180983605035,74.45697357739564,-0.37610297018605016,-1.9194179610658468,0.05961224774763037,0.304597175164168,Not Significant
TCF25,396.6415277777778,362.35700854700855,287.16788920644353,223.7715907330023,-0.13042359080354066,-0.529501363452514,0.5983795670790034,0.8460230176577891,Not Significant
NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8,32.31333333333333,29.504358974358972,31.25162572003139,29.88766096347699,-0.13119721727641107,-0.3560503768939739,0.7230313163202498,0.9043707272882737,Not Significant
HOMER1,104.21458333333334,72.40051282051282,171.2663054244234,119.93939245123848,-0.525479271952339,-0.8666484746188519,0.3895308622381645,0.7308773570940987,Not Significant
MNX1,8.80125,7.200512820512822,5.474434902343803,6.6718228980336445,-0.28957234241059016,-0.9876229932509472,0.3272386935110249,0.6813481655833464,Not Significant
ABCC6 /// LOC101930322,45.454375000000006,34.272564102564104,45.55696389549023,34.22608265697136,-0.40735467479208437,-1.1083155584113913,0.27207640508308184,0.631480785625597,Not Significant
L3MBTL1,25.78229166666667,25.694017094017088,8.647109941545995,8.287678108993893,-0.004947847592208198,-0.04038622186369997,0.9679171092623212,0.9905095705094683,Not Significant
ATP6V0A4,17.773333333333333,18.32897435897436,12.011635542497828,11.508861070101776,0.04440931844284626,0.18303751787304984,0.8553755923142293,0.9577836081067566,Not Significant
ALDH3A1,21.29041666666667,17.376153846153844,10.425329722308096,9.606323195902247,-0.2930801389151124,-1.520447892427486,0.13356531720829198,0.4620259181136591,Not Significant
ANKRD36B,279.9370833333333,194.68025641025645,311.24688678700295,212.85119004263072,-0.5239937769143598,-1.2914512383788266,0.20141954847391044,0.558740804110201,Not Significant
DQ597730 /// LRRC37A2,97.47416666666665,85.81974358974358,56.41294701200878,46.53176891494215,-0.18370831509578656,-0.8898056980176775,0.3770660877936377,0.7202083578170427,Not Significant
MCF2L2,5.062083333333333,3.8361538461538456,4.849846236170046,2.7964184004625174,-0.39997962051863684,-1.2747921514509573,0.20721730195738663,0.5653118314242754,Not Significant
